id,name,property_type,country,city,county,phone,email,facebook_url,status,message_ro
"2361","Casa Cristina","pensiune","Romania","Câmpulung","Argeş","","","https://ro-ro.facebook.com/CasaCristinaCampulung/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2377","Valea Ursului","pensiune","Romania","Câmpulung","Argeş","","","https://ro-ro.facebook.com/PensiuneaValeaUrsului/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2389","Clasic","pensiune","Romania","Curtea De Argeş","Argeş","","cristi_grin@yahoo.com","https://www.facebook.com/grim.curteadearges/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2404","Mikelis International","pensiune","Romania","Curtea De Argeş","Argeş","","","https://ro-ro.facebook.com/PensiuneaMIKELIS/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2405","Montana","pensiune","Romania","Curtea De Argeş","Argeş","","","https://ro-ro.facebook.com/montana.arges/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2409","Rai","pensiune","Romania","Curtea De Argeş","Argeş","","","https://ro-ro.facebook.com/PensiuneRaiCurteaDeArges/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2419","Voievozilor","pensiune","Romania","Curtea De Argeş","Argeş","","","https://www.facebook.com/Pensiunea-voievozilor-100693521736043/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2459","Sanedo","pensiune","Romania","Piteşti","Argeş","","","https://ro-ro.facebook.com/hotelsanedo/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2470","Olymp","pensiune","Romania","Mioveni","Argeş","","","https://www.facebook.com/pensiuneaolymp/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2473","Veneţia Mariaj","pensiune","Romania","Mioveni","Argeş","","office@venetiamariajmioveni.ro","https://ro-ro.facebook.com/RestaurantVenetiaMariaj/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2476","Valmar","pensiune","Romania","Oraş Topoloveni","Argeş","","","https://ro-ro.facebook.com/pensiunea.valmar/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2506","Bianca","pensiune","Romania","Hemeiuş","Bacău","","","https://www.facebook.com/Pensiunea-Bianca-1397688057189787/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2522","Stejarul","pensiune","Romania","Mărgineni","Bacău","","pensiuneastejarulpodis@yahoo.com","https://www.facebook.com/PensiuneaStejarul/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2525","Popas Moldovenesc","pensiune","Romania","Nicolae Bălcescu","Bacău","","","https://ro-ro.facebook.com/PopasMoldovenesc","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2543","Păstrăvul De Aur","pensiune","Romania","Palanca","Bacău","","","https://www.facebook.com/ionelasimihaipalistan","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2551","Hanul Lui Matei 2","pensiune","Romania","Sănduleni","Bacău","","","https://www.facebook.com/pages/category/Breakfast---Brunch-Restaurant/Hanul-lui-Matei-454479271324424/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2634","Monden","pensiune","Romania","Moineşti","Bacău","","adinaelena1@yahoo.com","https://ro-ro.facebook.com/pensiuneamonden/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2683","Cosalina Grande","pensiune","Romania","Oraş Slănic Moldova","Bacău","","cosalinaforest@gmail.com","https://ro-ro.facebook.com/cosalinagrande/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2684","Cosmin","pensiune","Romania","Oraş Slănic Moldova","Bacău","","","https://ro-ro.facebook.com/airoaiecatalin/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2685","Cristal","pensiune","Romania","Oraş Slănic Moldova","Bacău","","","https://ro-ro.facebook.com/complexcristal/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2709","Maria","pensiune","Romania","Oraş Slănic Moldova","Bacău","","","https://www.facebook.com/CasaMariaSlanicMoldova/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2724","Sabina","pensiune","Romania","Oraş Slănic Moldova","Bacău","","","https://www.facebook.com/cazareslanicmoldova/posts/vila-sabina-va-stau-la-dispozitie-6-locuri-de-cazare-repartizate-astfel-etaj-1-2/951882104875373/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2738","Casa Elena","pensiune","Romania","Oraş Târgu Ocna","Bacău","","pensiune.slanic@yahoo.com","https://www.facebook.com/casaelena.slanic/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2747","Cioca","pensiune","Romania","Oraş Târgu Ocna","Bacău","","victocioca@yahoo.com","https://www.facebook.com/Pensiune-Agroturistica-Cioca-265896683500387/?_rdr","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2769","Poieniţa","pensiune","Romania","Aştileu","Bihor","","lidia.popa.01@gmail.com","https://www.facebook.com/PensiuneaAgroturisticaPoienita/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2785","Oana","pensiune","Romania","Balc","Bihor","","casa_curata@yahoo.com","https://www.facebook.com/PensiuneaCasaOana/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2796","Magnolia","pensiune","Romania","Biharia","Bihor","","contact@pensiunea-magnolia.ro","https://www.facebook.com/PensiuneaMagnoliaOradea/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2798","Casa Ungur","pensiune","Romania","Borod","Bihor","","cazare.casaungur@gmail.com","https://www.facebook.com/PensiuneaUngur/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2800","La Mama","pensiune","Romania","Borş","Bihor","","florionservice@yahoo.com","https://www.facebook.com/profile.php?id=100057398171594&sk=about","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2802","Florina","pensiune","Romania","Bratca","Bihor","","balajionel1@gmail.com","https://www.facebook.com/pensiuneaflorina.mateasflorina","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2806","Dolina","pensiune","Romania","Bratca","Bihor","","pensiuneadolina@gmail.com","https://www.facebook.com/pensiunea.dolina","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2830","An De An","pensiune","Romania","Bulz","Bihor","","","https://www.facebook.com/Pensiunea-AN-de-AN-102826985078154/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2847","Marinely","pensiune","Romania","Câmpani","Bihor","","banu_cliff@yahoo.com","https://www.facebook.com/CazareArieseniVartop/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2848","Sighiştel","pensiune","Romania","Câmpani","Bihor","","tarcaplast@yahoo.com","https://m.facebook.com/Pensiune-Sighistel-321354544984476/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2854","Daiadela","pensiune","Romania","Ceica","Bihor","","","https://www.facebook.com/pensiunea.daiadela","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2856","21 Am","pensiune","Romania","Ciumeghiu","Bihor","","","https://www.facebook.com/pensiunea21am/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2858","Sanda","pensiune","Romania","Curăţele","Bihor","","debrentifloare@yahoo.com","https://www.facebook.com/coadalacului.vilasanda","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2862","Vura","pensiune","Romania","Finiş","Bihor","","vuraelisabeta@yahoo.com","https://www.facebook.com/Pensiunea-Vura-1754575938097345/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2871","Smarald","pensiune","Romania","Hidişelu De Sus","Bihor","","bercea1977@yahoo.com","https://www.facebook.com/psmarald/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2884","Han Madaras","pensiune","Romania","Mădăras","Bihor","","hanmadaras@yahoo.com","https://www.facebook.com/pensiuneahanmadaras/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2889","Codreana","pensiune","Romania","Nojorid","Bihor","","anycodrean@gmail.com","https://www.facebook.com/pensiunea.codreana","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2895","Verde","pensiune","Romania","Oşorhei","Bihor","","cartierulverdecheriu@yahoo.com","https://www.facebook.com/Cartierul-VERDE-Cheriu-210034509593336/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2898","Casa Albă Oşorhei","pensiune","Romania","Oşorhei","Bihor","","cazare.casaalba@gmail.com","https://www.facebook.com/CasaAlbaOsorhei/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2910","Mirela","pensiune","Romania","Pietroasa","Bihor","","lazamirela1977@gmail.com","https://www.facebook.com/Pensiunea-Mirela-198837310284172/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2911","Otilia","pensiune","Romania","Pietroasa","Bihor","","dary_try@yahoo.com","https://www.facebook.com/Casa-Otilia-183033828894788/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2938","Woywoda","pensiune","Romania","Roşiori","Bihor","","","https://www.facebook.com/woywodaturism/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2961","Cara","pensiune","Romania","Sânmartin","Bihor","","marincaselena@gmail.com","https://www.facebook.com/pensiuneacarabailefelix/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2970","Casa Cu Pridvor","pensiune","Romania","Sânmartin","Bihor","","miha_imed@yahoo.com","https://www.facebook.com/Pensiunea-Casa-cu-pridvor-808547602606776/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2991","Connyland","pensiune","Romania","Sânmartin","Bihor","","pensiuneaconnyland@gmail.com","https://www.facebook.com/pensiuneaconnyland/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2992","Cory","pensiune","Romania","Sânmartin","Bihor","","popcristi82@gmail.com","https://www.facebook.com/pensiuneacory/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2994","Damiris","pensiune","Romania","Sânmartin","Bihor","","pensiuneadamiris@yahoo.com","https://www.facebook.com/damirisbailefelix/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"2998","Davidof","pensiune","Romania","Sânmartin","Bihor","","","https://www.facebook.com/Pensiunea-Davidof-B%C4%83ile-Felix-104145705231611/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3008","Folea","pensiune","Romania","Sânmartin","Bihor","","biacafolea31@yahoo.com","https://www.facebook.com/Cazare.Folea.BaileFelix7/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3016","Iza","pensiune","Romania","Sânmartin","Bihor","","geofirez.firez@gmail.com","https://www.facebook.com/Pensiunea-IZA-154853219646521/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3055","Sebi","pensiune","Romania","Sânmartin","Bihor","","pensiuneasebi@gmail.com","https://www.facebook.com/pensionsebi/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3058","Silvia","pensiune","Romania","Sânmartin","Bihor","","","https://www.facebook.com/pensiuneas/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3062","Tisa","pensiune","Romania","Sânmartin","Bihor","","bobosansorin@yahoo.com","https://www.facebook.com/Pensiunea-Tisa-Baile-Felix-229127940825660/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3064","Tomis","pensiune","Romania","Sânmartin","Bihor","","pensiunea_tomis@yahoo.com","https://www.facebook.com/bailefelixoradea/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3091","Hanna Felix","pensiune","Romania","Sânmartin","Bihor","","pensiunea_hanna_felix@yahoo.com","https://www.facebook.com/mihutcristianhanna","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3122","Corina","pensiune","Romania","Sânmartin","Bihor","","purdaioan@yahoo.com","https://www.facebook.com/pensiuneacorina/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3136","Regal","pensiune","Romania","Sânmartin","Bihor","","regal1mai@gmail.com","https://www.facebook.com/pensiunea.regal.1mai/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3161","Casa Ica","pensiune","Romania","Sânmartin","Bihor","","casa.ica83@yahoo.com","https://www.facebook.com/PENSIUNEA-CASA-ICA-181659495212387/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3169","Casa Rad","pensiune","Romania","Sânmartin","Bihor","","pensiuneacasarad@yahoo.com","https://www.facebook.com/profile.php?id=100057155602292","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3175","Diana 2","pensiune","Romania","Sânmartin","Bihor","","floricasabou@gmail.com","https://www.facebook.com/viladiana","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3185","Milago","pensiune","Romania","Sânmartin","Bihor","","pensiuneamilago@gmail.com","https://www.facebook.com/Milago.home/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3186","Nella","pensiune","Romania","Sânmartin","Bihor","","nella142007@yahoo.com","https://www.facebook.com/PensiuneaNella/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3189","Rozeclas","pensiune","Romania","Sânmartin","Bihor","","rozeclas@gmail.com","https://www.facebook.com/PensiuneaRozeclas/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3190","Sanmartin","pensiune","Romania","Sânmartin","Bihor","","pensiunea.simfonia@yahoo.com","https://www.facebook.com/sanmartinrestaurantpensiune/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3192","Sephora","pensiune","Romania","Sânmartin","Bihor","","andreisifora@yahoo.com","https://www.facebook.com/Pensiunea-sephora-1705189843030767/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3195","Verde","pensiune","Romania","Sânmartin","Bihor","","rugan_corina@yahoo.com","https://www.facebook.com/Pensiunea-Verde-144234279063532/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3197","Patru Anotimpuri","pensiune","Romania","Sântandrei","Bihor","","ioana1912cozma@gmail.com","https://www.facebook.com/agropensiunea.santandrei/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
"3206","Casa Bucatarului","pensiune","Romania","Şuncuiuş","Bihor","","florin@casabucatarului.ro","https://www.facebook.com/casabucatarului/","nou","Bună ziua! Vă contactez din partea Trevoro, platformă românească pentru proprietari de cazări. Planuri transparente: Basic 99 lei/lună, Premium 149 lei/lună, Business 249 lei/lună, cu 0% comision pe rezervări. Înscriere: https://www.trevoro.ro/proprietari"
